complessivo;padre;elemento;catagoria;desc_1;desc_2;desc_3;qty_db;qty;um;sfrido;lev;cod_cli_complessivo;cod_cli_padre;cod_cli_elemento;CFGLIN_0;STATISTICO 1;STATISTICO 2;11111111111111111;Non assegnata;Lunghezza1      DY1 (mm);Lunghezza2      DY2 (mm);Larghezza1       DX1 (mm);Larghezza2       DX2 (mm);Altezza1         DZ1 (mm);Altezza2         DZ2 (mm);Diametro           Ø (mm);Diametro max  Ø (mm);Diametro min   Ø (mm) ;Spessore1       THK1 (mm);Spessore2       THK2 (mm);Percentuale fori  FOR (%);Percentuale mandorle;Formato;Superficie (mq);Sezione
"M00008334";"M00007433";"M00000432";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 20/10";"0,012";"0,216";"KG";30;4;"5803244642";"5801449938";"MM-LZ04-0003";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008893";"M00007492";"M00000428";"MPL01";"lamiere in acciaio zincato";"lega DC01 + ZF110RB";"spessore 30/10";"0,58";"0,58";"KG";30;4;"5803244643";"5802082154";"MM-LZ03-0005";"LAMPI";"Acciaio zincato";"Lega DC01 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;3;0;0;0;" ";0;0
"M00008889";"M00007492";"M00000428";"MPL01";"lamiere in acciaio zincato";"lega DC01 + ZF110RB";"spessore 30/10";"0,58";"0,58";"KG";30;4;"5803201952";"5802082154";"MM-LZ03-0005";"LAMPI";"Acciaio zincato";"Lega DC01 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;3;0;0;0;" ";0;0
"M00008334";"M00007492";"M00000428";"MPL01";"lamiere in acciaio zincato";"lega DC01 + ZF110RB";"spessore 30/10";"0,58";"0,58";"KG";30;4;"5803244642";"5802082154";"MM-LZ03-0005";"LAMPI";"Acciaio zincato";"Lega DC01 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;3;0;0;0;" ";0;0
"M00008892";"M00007492";"M00000428";"MPL01";"lamiere in acciaio zincato";"lega DC01 + ZF110RB";"spessore 30/10";"0,58";"0,58";"KG";30;4;"5803203791";"5802082154";"MM-LZ03-0005";"LAMPI";"Acciaio zincato";"Lega DC01 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;3;0;0;0;" ";0;0
"M00008365";"M00007492";"M00000428";"MPL01";"lamiere in acciaio zincato";"lega DC01 + ZF110RB";"spessore 30/10";"0,58";"0,58";"KG";30;4;"5803200772";"5802082154";"MM-LZ03-0005";"LAMPI";"Acciaio zincato";"Lega DC01 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;3;0;0;0;" ";0;0
"M00008796";"M00007492";"M00000428";"MPL01";"lamiere in acciaio zincato";"lega DC01 + ZF110RB";"spessore 30/10";"0,58";"0,58";"KG";30;4;"5803203790";"5802082154";"MM-LZ03-0005";"LAMPI";"Acciaio zincato";"Lega DC01 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;3;0;0;0;" ";0;0
"M00008334";"M00007500";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,83";"11,32";"KG";30;4;"5803244642";"5802478490";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008893";"M00007501";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,13";"2,13";"KG";30;4;"5803244643";"5802478489";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008893";"M00007501";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,13";"2,13";"KG";30;4;"5803244643";"5802478489";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008334";"M00007501";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,13";"8,52";"KG";30;4;"5803244642";"5802478489";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008889";"M00007558";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"3,1";"3,1";"KG";30;4;"5803201952";"5802402568";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008892";"M00007558";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"3,1";"3,1";"KG";30;4;"5803203791";"5802402568";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008892";"M00007558";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"3,1";"3,1";"KG";30;4;"5803203791";"5802402568";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008889";"M00007558";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"3,1";"3,1";"KG";30;4;"5803201952";"5802402568";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008889";"M00007561";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,9";"2,9";"KG";30;4;"5803201952";"5802456505";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008892";"M00007561";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,9";"2,9";"KG";30;4;"5803203791";"5802456505";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008889";"M00007565";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"4,1";"4,1";"KG";30;4;"5803201952";"5802402567";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008892";"M00007565";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"4,1";"4,1";"KG";30;4;"5803203791";"5802402567";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008889";"M00007565";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"4,1";"4,1";"KG";30;4;"5803201952";"5802402567";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008892";"M00007565";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"4,1";"8,2";"KG";30;4;"5803203791";"5802402567";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008892";"M00007566";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,9";"2,9";"KG";30;4;"5803203791";"5802353074";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008889";"M00007580";"M00000432";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 20/10";"0,11";"0,22";"KG";30;4;"5803201952";"5802387372";"MM-LZ04-0003";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008796";"M00007602";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,89";"2,89";"KG";30;4;"5803203790";"5802493348";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008796";"M00007602";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,89";"2,89";"KG";30;4;"5803203790";"5802493348";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008365";"M00007602";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,89";"2,89";"KG";30;4;"5803200772";"5802493348";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008365";"M00007602";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,89";"2,89";"KG";30;4;"5803200772";"5802493348";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008796";"M00007603";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,18";"2,18";"KG";30;4;"5803203790";"5802493349";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008796";"M00007603";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,18";"2,18";"KG";30;4;"5803203790";"5802493349";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008365";"M00007603";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,18";"2,18";"KG";30;4;"5803200772";"5802493349";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008365";"M00007603";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"2,18";"2,18";"KG";30;4;"5803200772";"5802493349";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008796";"M00007604";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"3,05";"3,05";"KG";30;4;"5803203790";"5802493350";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
